account,type,name,ecosystem,env,region,organization,configured_version,stack_name,stack_status,update_behavior,version
vnon,onpos,dignityhealthsuites,levy,prd,us-east-1,hdc,,vn-spa-instance-onpos-dignityhealthsuites,up,,v1.19.8-ec
vnon,onpos,roundrock,lyra,prd,us-east-1,roundrock,,vn-spa-instance-onpos-roundrock,up,,v2.18.8-qs
vnon,onpos,isotopes,ara,prd,us-east-1,albisotopes,,vn-spa-instance-onpos-isotopes,up,,v2.18.8-qs
vnon,onmenumanager,wavefc,ara,prd,us-east-1,sandiegostate,,vn-spa-instance-onmenumanager-wavefc,up,,v2.19.2
vnon,oncanopy,bluebellpark,ara,prd,us-east-1,texasam,,vn-spa-instance-oncanopy-bluebellpark,up,,v0.1.0
vnon,ordering,ndpremium,lyra,prd,us-east-1,universityofnotredame,,vn-spa-instance-ordering-ndpremium,up,,v1.39.6
vnon,onstatus,twolvessuites,lyra,prd,us-east-1,timberwolves,,vn-spa-instance-onstatus-twolvessuites,up,,v1.3.1
vnon,ondevices,nationals,lyra,prd,us-east-1,nationals,,vn-spa-instance-ondevices-nationals,up,,v1.8.4
vnon,onrefund,cyborgarena,crux,prd,us-east-1,cyborgarena,,vn-spa-instance-onrefund-cyborgarena,up,,v2.4.3
vnon,onmenumanager,gra,ara,prd,us-east-1,gra,,vn-spa-instance-onmenumanager-gra,up,,v2.19.2
vnon,oncanopy,wrigleysuites,mars,uat,us-east-1,cubs,,vn-spa-instance-oncanopy-wrigleysuites-uat,up,,
vnon,ordering,nationalsbrewhouse,lyra,prd,us-east-1,nationals,,vn-spa-instance-ordering-nationalsbrewhouse,up,,v1.39.6
vnon,datanow,clowesmemorialhall,lyra,prd,us-east-1,baaclowes,,vn-spa-instance-datanow-clowesmemorialhall,up,,v0.4.1
vnon,ordering,ridder,lyra,prd,us-east-1,universityofminnesota,,vn-spa-instance-ordering-ridder,up,,v1.39.6
vnon,onrefund,truistsuites,levy,prd,us-east-1,night,,vn-spa-instance-onrefund-truistsuites,up,,v0.1.0
vnon,onboard,saddledome,ara,prd,us-east-1,calgary,,vn-spa-instance-onboard-saddledome,up,,v1.0.2
vnon,onstatus,deansmithcenter,crux,prd,us-east-1,unc,,vn-spa-instance-onstatus-deansmithcenter,up,,v1.3.1
vnon,onboard,sportingkc,lyra,prd,us-east-1,sportingkc,,vn-spa-instance-onboard-sportingkc,up,,v1.0.2
vnon,onpos,arrowheadsuites,levy,prd,us-east-1,arrow,,vn-spa-instance-onpos-arrowheadsuites,up,,v1.19.8-ec
vnon,onsuitesmanager,tamusuites,levy,prd,us-east-1,tamu,,vn-spa-instance-onsuitesmanager-tamusuites,up,,v1.7.3
vnon,onstatus,levyiowastate,lyra,prd,us-east-1,iowastateuniversity,,vn-spa-instance-onstatus-levyiowastate,up,,v1.3.1
vnon,onpos,amber,mars,dev,us-east-1,arena,,vn-spa-instance-onpos-amber-dev,up,,v2.17.0-qs
vnon,onstatus,nrgstadium,lyra,prd,us-east-1,houstontexans,,vn-spa-instance-onstatus-nrgstadium,up,,v1.3.1
vnon,onmenumanager,sbzoo,ara,prd,us-east-1,sbzoo,,vn-spa-instance-onmenumanager-sbzoo,up,,v2.19.2
vnon,onpos,wrigleysuites,levy,prd,us-east-1,cubs,,vn-spa-instance-onpos-wrigleysuites,up,,v1.19.8-ec
vnon,onrefund,legnd,ara,prd,us-east-1,futurelegends,,vn-spa-instance-onrefund-legnd,up,,v2.4.3
vnon,onaccess,williams,lyra,prd,us-east-1,universityofminnesota,,vn-spa-instance-onaccess-williams,up,,v0.1.0
vnon,oncanopy,villanova,crux,prd,us-east-1,villanova,,vn-spa-instance-oncanopy-villanova,up,,v0.1.0
vnon,oncanopy,riotintosuites,levy,prd,us-east-1,slkc,,vn-spa-instance-oncanopy-riotintosuites,up,,v0.1.0
vnon,datanow,thechefstable,draco,prd,us-east-1,thechefstable,,vn-spa-instance-datanow-thechefstable,up,,v0.4.1
vnon,onboard,sdpadres,ara,prd,us-east-1,sdpadres,,vn-spa-instance-onboard-sdpadres,up,,v1.0.2
vnon,oncanopy,chesapeakesuites,levy,prd,us-east-1,okc,,vn-spa-instance-oncanopy-chesapeakesuites,up,,v0.1.0
vnon,datanow,ohiyacasinoticketing,lyra,prd,us-east-1,ohiyacasinoticketing,,vn-spa-instance-datanow-ohiyacasinoticketing,up,,v0.4.1
vnon,onstatus,levissuites,mars,uat,us-east-1,49ers,,vn-spa-instance-onstatus-levissuites-uat,up,,v0.1.0
vnon,datanow,razorbackfootball,lyra,prd,us-east-1,universityofarkansas,,vn-spa-instance-datanow-razorbackfootball,up,,v0.4.1
vnon,onsuitesmanager,razorbasuites,levy,prd,us-east-1,razba,,vn-spa-instance-onsuitesmanager-razorbasuites,up,,v1.7.3
vnon,onsuitesmanager,mizbbsuites,levy,prd,us-east-1,mizbb,,vn-spa-instance-onsuitesmanager-mizbbsuites,up,,v1.7.3
vnon,onstatus,monsterjam,use1a,production,us-east-1,monsterjam,,vn-spa-instance-onstatus-monsterjam,up,,v0.1.0
vnon,onboard,lloydnoblecenter,lyra,prd,us-east-1,sooners,,vn-spa-instance-onboard-lloydnoblecenter,up,,v1.0.2
vnon,onpos,sportingkc,lyra,prd,us-east-1,sportingkc,,vn-spa-instance-onpos-sportingkc,up,,v2.18.8-qs
vnon,onboard,roundrock,lyra,prd,us-east-1,roundrock,,vn-spa-instance-onboard-roundrock,up,,v1.0.2
vnon,ordering,rmfh,lyra,prd,us-east-1,rocketmortgage,,vn-spa-instance-ordering-rmfh,up,,v1.39.6
vnon,onpos,raysfs,crux,prd,us-east-1,tbrays,,vn-spa-instance-onpos-raysfs,up,,
vnon,onrunner,mcc,crux,prd,us-east-1,mcctheater,,vn-spa-instance-onrunner-mcc,up,,v0.1.1
vnon,onboard,mpac,lyra,prd,us-east-1,baamilwaukee,,vn-spa-instance-onboard-mpac,up,,v1.0.2
vnon,onstatus,ndpremium,lyra,prd,us-east-1,universityofnotredame,,vn-spa-instance-onstatus-ndpremium,up,,v1.3.1
vnon,ordering,broadwaysanjose,ara,prd,us-east-1,broadwaysanjose,,vn-spa-instance-ordering-broadwaysanjose,up,,v1.39.6
vnon,oncanopy,smithsballparksuites,levy,prd,us-east-1,bees,,vn-spa-instance-oncanopy-smithsballparksuites,up,,v0.1.0
vnon,ordering,sleeptrainsuites,mars,uat,us-east-1,sking,,vn-spa-instance-ordering-sleeptrainsuites-uat,up,,v1.33.10
vnon,onrefund,inseatadvantage,usw2a,production,us-east-1,houstondynamo,,vn-spa-instance-onrefund-inseatadvantage,up,,v0.1.0
vnon,onpos,houstontexansfs,lyra,prd,us-east-1,houstontexans,,vn-spa-instance-onpos-houstontexansfs,up,,
vnon,ordering,universalorlando,universal,prd,us-east-1,universal,,vn-spa-instance-ordering-universalorlando,up,,v1.23.3
vnon,onrunner,oregonstate,ara,prd,us-east-1,oregonstate,,vn-spa-instance-onrunner-oregonstate,up,,v0.0.7
vnon,ordering,razorbackfootball,lyra,prd,us-east-1,universityofarkansas,,vn-spa-instance-ordering-razorbackfootball,up,,v1.39.6
vnon,onrefund,hiltoncoliseum,lyra,prd,us-east-1,iowastateuniversity,,vn-spa-instance-onrefund-hiltoncoliseum,up,,v2.4.3
vnon,ordering,vivintsuites,levy,prd,us-east-1,jazz,,vn-spa-instance-ordering-vivintsuites,up,,v1.33.5
vnon,onpos,sixflagshhp,sixflags,prd,us-east-1,sixflags,,vn-spa-instance-onpos-sixflagshhp,up,,v2.15.4-qs
vnon,onrunner,lvms,ara,prd,us-east-1,lvms,,vn-spa-instance-onrunner-lvms,up,,v0.0.7
vnon,onmenumanager,blackhawksperks,lyra,prd,us-east-1,blackhawksperks,,vn-spa-instance-onmenumanager-blackhawksperks,up,,v2.19.2
vnon,onloyalty,chukars,ara,prd,us-east-1,chukars,,vn-spa-instance-onloyalty-chukars,up,,v1.4.5
vnon,ordering,nascsuites,levy,prd,us-east-1,nasc,,vn-spa-instance-ordering-nascsuites,up,,v1.33.5
vnon,onrunner,austinfcsuites,levy,prd,us-east-1,afc,,vn-spa-instance-onrunner-austinfcsuites,up,,v0.1.1
vnon,onsuitesmanager,harborpark,crux,prd,us-east-1,harborpark,,vn-spa-instance-onsuitesmanager-harborpark,up,,v1.7.3
vnon,onsuitesmanager,hiltoncoliseum,lyra,prd,us-east-1,iowastateuniversity,,vn-spa-instance-onsuitesmanager-hiltoncoliseum,up,,v1.7.3
vnon,onrunner,marlinsparksuites,levy,prd,us-east-1,mrln,,vn-spa-instance-onrunner-marlinsparksuites,up,,v0.1.1
vnon,onboard,joneshall,lyra,prd,us-east-1,joneshall,,vn-spa-instance-onboard-joneshall,up,,v1.0.2
vnon,ondevices,cryptoarena,ara,prd,us-east-1,staplescenter,,vn-spa-instance-ondevices-cryptoarena,up,,v1.8.4
vnon,ordering,centenesuites,levy,prd,us-east-1,stlsc,,vn-spa-instance-ordering-centenesuites,up,,v1.33.5
vnon,onrunner,falcons,lyra,prd,us-east-1,mercedesbenzstadium,,vn-spa-instance-onrunner-falcons,up,,v0.1.1
vnon,datanow,columbuscrew,lyra,prd,us-east-1,columbuscrew,,vn-spa-instance-datanow-columbuscrew,up,,
vnon,onstatus,gilariversuites,levy,prd,us-east-1,coyot,,vn-spa-instance-onstatus-gilariversuites,up,,v1.3.1
vnon,onrunner,mclanestadium,crux,prd,us-east-1,bayloruniversity,,vn-spa-instance-onrunner-mclanestadium,up,,v0.1.1
vnon,ordering,inseatadvantage,usw2a,production,us-east-1,houstondynamo,,vn-spa-instance-ordering-inseatadvantage,up,,v0.7.4
vnon,onrunner,allegiantsuites,mars,uat,us-east-1,raid,,vn-spa-instance-onrunner-allegiantsuites-uat,up,,v0.1.1
vnon,ordering,dortfinancialcenter,lyra,prd,us-east-1,dortfinancialcenter,,vn-spa-instance-ordering-dortfinancialcenter,up,,v1.39.6
vnon,onstatus,lloydnoblecenter,lyra,prd,us-east-1,sooners,,vn-spa-instance-onstatus-lloydnoblecenter,up,,v1.3.1
vnon,ordering,byuconcessionsmp,ara,prd,us-east-1,byu,,vn-spa-instance-ordering-byuconcessionsmp,up,,
vnon,onsuitesmanager,staplescentersuites,levy,prd,us-east-1,lasc,,vn-spa-instance-onsuitesmanager-staplescentersuites,up,,v1.7.3
vnon,onrefund,phxsunssuites,levy,prd,us-east-1,awa,,vn-spa-instance-onrefund-phxsunssuites,up,,v0.1.0
vnon,onrefund,dollarloan,ara,prd,us-east-1,dollarloan,,vn-spa-instance-onrefund-dollarloan,up,,v2.4.3
vnon,onrefund,tmobilecentersuites,levy,prd,us-east-1,sprnt,,vn-spa-instance-onrefund-tmobilecentersuites,up,,v0.1.0
vnon,onmenumanager,ndpremium,lyra,prd,us-east-1,universityofnotredame,,vn-spa-instance-onmenumanager-ndpremium,up,,v2.19.2
vnon,datanow,tmobile,ara,prd,us-east-1,tmobile,,vn-spa-instance-datanow-tmobile,up,,v0.4.1
vnon,onrunner,ohiyacasinoticketing,lyra,prd,us-east-1,ohiyacasinoticketing,,vn-spa-instance-onrunner-ohiyacasinoticketing,up,,v0.1.1
vnon,ondevices,maverikcenter,ara,prd,us-east-1,maverikcenter,,vn-spa-instance-ondevices-maverikcenter,up,,v1.8.4
vnon,onpos,unitedcenter,lyra,prd,us-east-1,chicagobulls,,vn-spa-instance-onpos-unitedcenter,up,,v2.18.8-qs
vnon,onrefund,wdw,avatar,qa,us-east-1,wdw_fit,,vn-spa-instance-onrefund-wdw-qa,up,,v0.1.0
vnon,onrefund,chesapeakesuites,levy,prd,us-east-1,okc,,vn-spa-instance-onrefund-chesapeakesuites,up,,v0.1.0
vnon,onstatus,fitzgeraldfieldhouse,lyra,prd,us-east-1,universityofpittsburgh,,vn-spa-instance-onstatus-fitzgeraldfieldhouse,up,,v1.3.1
vnon,oncanopy,xcelsuites,levy,prd,us-east-1,wild,,vn-spa-instance-oncanopy-xcelsuites,up,,v0.1.0
vnon,datanow,themitrepub,draco,prd,us-east-1,themitrepub,,vn-spa-instance-datanow-themitrepub,up,,v0.4.1
vnon,onpos,ush,hagrid,uat,us-east-1,ush,,vn-spa-instance-onpos-ush-uat,up,,
vnon,oncanopy,3mam,lyra,prd,us-east-1,universityofminnesota,,vn-spa-instance-oncanopy-3mam,up,,v0.1.0
vnon,onstatus,broadwayincincy,lyra,prd,us-east-1,broadwayincincy,,vn-spa-instance-onstatus-broadwayincincy,up,,v1.3.1
vnon,onrunner,mountainamerica,ara,prd,us-east-1,mountainamericacenter,,vn-spa-instance-onrunner-mountainamerica,up,,v0.0.7
vnon,onrunner,demo,levisstadium,production,us-east-1,intel,,vn-spa-instance-onrunner-demo,up,,v0.0.7
vnon,onrunner,byuconcessionsmp,ara,prd,us-east-1,byu,,vn-spa-instance-onrunner-byuconcessionsmp,up,,v0.0.7
vnon,datanow,comericacenter,lyra,prd,us-east-1,comericacenter,,vn-spa-instance-datanow-comericacenter,up,,v0.4.1
vnon,onrefund,texastecharena,ara,prd,us-east-1,texastech,,vn-spa-instance-onrefund-texastecharena,up,,v2.4.3
vnon,onsuitesmanager,fanthreesixty,lyra,prd,us-east-1,fanthreesixty,,vn-spa-instance-onsuitesmanager-fanthreesixty,up,,v1.7.3
vnon,datanow,sleeptrainsuites,mars,uat,us-east-1,sking,,vn-spa-instance-datanow-sleeptrainsuites-uat,up,,
vnon,onrefund,charlottecheckers,crux,prd,us-east-1,charlottecheckers,,vn-spa-instance-onrefund-charlottecheckers,up,,v2.4.3
vnon,onmenumanager,berkeley,ara,prd,us-east-1,berkeley,,vn-spa-instance-onmenumanager-berkeley,up,,v2.19.2
vnon,onmenumanager,comericacenter,lyra,prd,us-east-1,comericacenter,,vn-spa-instance-onmenumanager-comericacenter,up,,v2.19.2
vnon,onstatus,feldmonsterjam,crux,prd,us-east-1,monsterjam,,vn-spa-instance-onstatus-feldmonsterjam,up,,v1.3.1
vnon,ordering,toledorocketsvb,lyra,prd,us-east-1,universityoftoledo,,vn-spa-instance-ordering-toledorocketsvb,up,,v1.39.6
vnon,datanow,chicagobulls,lyra,prd,us-east-1,chicagobulls,,vn-spa-instance-datanow-chicagobulls,up,,v0.4.1
vnon,ordering,dsgpark,ara,prd,us-east-1,kse,,vn-spa-instance-ordering-dsgpark,up,,v1.39.6
vnon,onmenumanager,georgiadogs,crux,prd,us-east-1,georgiadogs,,vn-spa-instance-onmenumanager-georgiadogs,up,,v2.19.2
vnon,onrunner,clowesmemorialhall,lyra,prd,us-east-1,baaclowes,,vn-spa-instance-onrunner-clowesmemorialhall,up,,v0.1.1
vnon,ondevices,fordfieldsuites,levy,prd,us-east-1,lions,,vn-spa-instance-ondevices-fordfieldsuites,up,,v0.3.5
vnon,onsuitesmanager,providenceparksuites,levy,prd,us-east-1,tmbrs,,vn-spa-instance-onsuitesmanager-providenceparksuites,up,,v1.7.3
vnon,onboard,petersensportscomp,lyra,prd,us-east-1,universityofpittsburgh,,vn-spa-instance-onboard-petersensportscomp,up,,
vnon,ordering,buckeyes,lyra,prd,us-east-1,ohiostate,,vn-spa-instance-ordering-buckeyes,up,,v1.39.6
vnon,onpos,kohlcenter,lyra,prd,us-east-1,wisconsinbadgers,,vn-spa-instance-onpos-kohlcenter,up,,v2.18.8-qs
vnon,ordering,studio54,crux,prd,us-east-1,studio54,,vn-spa-instance-ordering-studio54,up,,v1.39.6
vnon,ordering,vnsupportsandbox,mars,qa,us-east-1,vnsupportsandbox,,vn-spa-instance-ordering-vnsupportsandbox-qa,up,,v1.36.0
vnon,onrefund,deansmithcenter,crux,prd,us-east-1,unc,,vn-spa-instance-onrefund-deansmithcenter,up,,v2.4.3
vnon,oncanopy,gettermanstadium,crux,prd,us-east-1,bayloruniversity,,vn-spa-instance-oncanopy-gettermanstadium,up,,v0.1.0
vnon,onpos,demo,levisstadium,production,us-east-1,intel,,vn-spa-instance-onpos-demo,up,,v0.6.3
vnon,oncanopy,dollarloan,ara,prd,us-east-1,dollarloan,,vn-spa-instance-oncanopy-dollarloan,up,,v0.1.0
vnon,datanow,legnd,ara,prd,us-east-1,futurelegends,,vn-spa-instance-datanow-legnd,up,,v0.4.1
vnon,ordering,timberwolves,use1a,prd,us-east-1,timberwolves,,vn-spa-instance-ordering-timberwolves,up,,
vnon,onrefund,bms,crux,prd,us-east-1,bms,,vn-spa-instance-onrefund-bms,up,,v2.4.3
vnon,ondevices,ritotintosuites,levy,prd,us-east-1,slkc,,vn-spa-instance-ondevices-ritotintosuites,up,,v0.3.5
vnon,ordering,byuconcessionsmc,ara,prd,us-east-1,byu,,vn-spa-instance-ordering-byuconcessionsmc,up,,
vnon,onboard,drphillipscenter,crux,prd,us-east-1,baadrphillipscenter,,vn-spa-instance-onboard-drphillipscenter,up,,v1.0.2
vnon,ordering,tokyosushisteakhouse,lyra,prd,us-east-1,tokyosushisteakhouse,,vn-spa-instance-ordering-tokyosushisteakhouse,up,,v1.39.6
vnon,onsuitesmanager,bridgestonearena,lyra,prd,us-east-1,bridgestonearena,,vn-spa-instance-onsuitesmanager-bridgestonearena,up,,v1.7.3
vnon,onboard,theatrerow,crux,prd,us-east-1,theatrerow,,vn-spa-instance-onboard-theatrerow,up,,v1.0.2
vnon,ordering,angelofthewindsarena,ara,prd,us-east-1,angelofthewindsarena,,vn-spa-instance-ordering-angelofthewindsarena,up,,v1.39.6
vnon,onrefund,atlantictheatre,crux,prd,us-east-1,atlantictheatre,,vn-spa-instance-onrefund-atlantictheatre,up,,v2.4.3
vnon,oncanopy,isusuites,levy,prd,us-east-1,isu,,vn-spa-instance-oncanopy-isusuites,up,,v0.1.0
vnon,onmenumanager,dignityhealthsuites,levy,prd,us-east-1,hdc,,vn-spa-instance-onmenumanager-dignityhealthsuites,up,,v2.19.1
vnon,oncanopy,spectrumcentersuites,levy,prd,us-east-1,bcats,,vn-spa-instance-oncanopy-spectrumcentersuites,up,,v0.1.0
vnon,onstatus,jazzteam,ara,prd,us-east-1,utahjazz,,vn-spa-instance-onstatus-jazzteam,up,,v1.3.1
vnon,onstatus,charlottecheckers,crux,prd,us-east-1,charlottecheckers,,vn-spa-instance-onstatus-charlottecheckers,up,,v1.3.1
vnon,onrunner,lafc,ara,prd,us-east-1,lafc,,vn-spa-instance-onrunner-lafc,up,,v0.0.7
vnon,ordering,nissanstadiumpremium,lyra,prd,us-east-1,nissanstadium,,vn-spa-instance-ordering-nissanstadiumpremium,up,,v1.39.6
vnon,oncanopy,barclayssuites,levy,prd,us-east-1,brook,,vn-spa-instance-oncanopy-barclayssuites,up,,v0.1.0
vnon,onrefund,dodgerstadiumsuites,levy,prd,us-east-1,lad,,vn-spa-instance-onrefund-dodgerstadiumsuites,up,,v0.1.0
vnon,gatorsfanjournal,gators,crux,prd,us-east-1,gators,,vn-spa-instance-gatorsfanjournal-gators,up,,v0.0.8
vnon,onpos,ush,universal,prd,us-east-1,ush,,vn-spa-instance-onpos-ush,up,,v0.6.3
vnon,onsuitesmanager,arrowheadsuites,levy,prd,us-east-1,arrow,,vn-spa-instance-onsuitesmanager-arrowheadsuites,up,,v1.7.3
vnon,ondevices,olympicsports,lyra,prd,us-east-1,universityofnotredame,,vn-spa-instance-ondevices-olympicsports,up,,v1.8.4
vnon,onstatus,levis,levisstadium,production,us-east-1,levis_stadium,,vn-spa-instance-onstatus-levis,up,,v0.0.8
vnon,datanow,rutheckerdhall,crux,prd,us-east-1,rutheckerdhall,,vn-spa-instance-datanow-rutheckerdhall,up,,v0.4.1
vnon,ondevices,foxtheatre,crux,prd,us-east-1,baafoxtheatre,,vn-spa-instance-ondevices-foxtheatre,up,,v1.8.4
vnon,ordering,hebcenter,lyra,prd,us-east-1,hebcenter,,vn-spa-instance-ordering-hebcenter,up,,v1.39.6
vnon,onkiosk,ohiostadium,use1a,production,us-east-1,ohiostadium,,vn-spa-instance-onkiosk-ohiostadium,up,,
vnon,onpos,dollarloanfs,ara,prd,us-east-1,dollarloan,,vn-spa-instance-onpos-dollarloanfs,up,,
vnon,oncanopy,tmobilearenasuites,levy,prd,us-east-1,lva,,vn-spa-instance-oncanopy-tmobilearenasuites,up,,v0.1.0
vnon,ordering,levyiowastate,lyra,prd,us-east-1,iowastateuniversity,,vn-spa-instance-ordering-levyiowastate,up,,v1.39.6
vnon,onrunner,uridge,lyra,prd,us-east-1,wisconsinbadgers,,vn-spa-instance-onrunner-uridge,up,,v0.1.1
vnon,onrefund,buffsff,ara,prd,us-east-1,buffaloes,,vn-spa-instance-onrefund-buffsff,up,,v2.4.3
vnon,oncanopy,wrigleysuites,levy,prd,us-east-1,cubs,,vn-spa-instance-oncanopy-wrigleysuites,up,,v0.1.0
vnon,ordering,clowesmemorialhall,lyra,prd,us-east-1,baaclowes,,vn-spa-instance-ordering-clowesmemorialhall,up,,v1.39.6
vnon,ordering,marlinsparksuites,levy,prd,us-east-1,mrln,,vn-spa-instance-ordering-marlinsparksuites,up,,v1.33.5
vnon,onrefund,mashginqa,lyra,prd,us-east-1,mashginqa,,vn-spa-instance-onrefund-mashginqa,up,,v2.4.3
vnon,ordering,gcuarena,ara,prd,us-east-1,grandcanyonu,,vn-spa-instance-ordering-gcuarena,up,,v1.39.6
vnon,datanow,isusuites,levy,prd,us-east-1,isu,,vn-spa-instance-datanow-isusuites,up,,v0.4.1
vnon,onrefund,jazzteam,ara,prd,us-east-1,utahjazz,,vn-spa-instance-onrefund-jazzteam,up,,v2.4.3
vnon,onrunner,rscampus,ara,prd,us-east-1,roguespoon,,vn-spa-instance-onrunner-rscampus,up,,v0.0.7
vnon,onboard,murattheatre,lyra,prd,us-east-1,baamurat,,vn-spa-instance-onboard-murattheatre,up,,v1.0.2
vnon,onrefund,lynx,use1a,production,us-east-1,lynx,,vn-spa-instance-onrefund-lynx,up,,v0.1.0
vnon,onrunner,bump5050,mars,qa,us-east-1,bump5050,,vn-spa-instance-onrunner-bump5050-qa,up,,
vnon,datanow,alfredarena,mars,qa,us-east-1,alfredarena,,vn-spa-instance-datanow-alfredarena-qa,up,,v0.5.1-4927ce1
vnon,onmenumanager,centenestadium,lyra,prd,us-east-1,centenestadium,,vn-spa-instance-onmenumanager-centenestadium,up,,v2.19.2
vnon,onstatus,usopenmobile,crux,prd,us-east-1,usopenmobile,,vn-spa-instance-onstatus-usopenmobile,up,,v1.3.1
vnon,onpos,labahnarenafs,lyra,prd,us-east-1,wisconsinbadgers,,vn-spa-instance-onpos-labahnarenafs,up,,
vnon,oncanopy,bridgestonesuites,levy,prd,us-east-1,nashv,,vn-spa-instance-oncanopy-bridgestonesuites,up,,v0.1.0
vnon,onstatus,pebblebeach,ara,prd,us-east-1,pebblebeachcompany,,vn-spa-instance-onstatus-pebblebeach,up,,v1.3.1
vnon,onloyalty,unitedcenter,lyra,prd,us-east-1,chicagobulls,,vn-spa-instance-onloyalty-unitedcenter,up,,v1.4.5
vnon,onpos,weidnerfieldsuites,levy,prd,us-east-1,swbk,,vn-spa-instance-onpos-weidnerfieldsuites,up,,v1.19.8-ec
vnon,oncanopy,rockymountainvibes,ara,prd,us-east-1,rockymountainvibes,,vn-spa-instance-oncanopy-rockymountainvibes,up,,v0.1.0
vnon,ondevices,bankofamericasuites,levy,prd,us-east-1,panth,,vn-spa-instance-ondevices-bankofamericasuites,up,,v0.3.5
vnon,onstatus,homesteadsuites,levy,prd,us-east-1,hms,,vn-spa-instance-onstatus-homesteadsuites,up,,v1.3.1
vnon,ordering,ica,lyra,prd,us-east-1,universityofminnesota,,vn-spa-instance-ordering-ica,up,,v1.39.6
vnon,datanow,huskers,lyra,prd,us-east-1,huskers,,vn-spa-instance-datanow-huskers,up,,v0.4.1
vnon,ondevices,lvms,ara,prd,us-east-1,lvms,,vn-spa-instance-ondevices-lvms,up,,v1.8.4
vnon,datanow,ballarena,ara,prd,us-east-1,kse,,vn-spa-instance-datanow-ballarena,up,,v0.4.1
vnon,onpos,labahnarena,lyra,prd,us-east-1,wisconsinbadgers,,vn-spa-instance-onpos-labahnarena,up,,v2.18.8-qs
vnon,ordering,comericacenter,lyra,prd,us-east-1,comericacenter,,vn-spa-instance-ordering-comericacenter,up,,v1.39.6
vnon,onrunner,timberwolves,use1a,production,us-east-1,timberwolves,,vn-spa-instance-onrunner-timberwolves,up,,v0.0.7
vnon,onboard,olympicsportsvenues,lyra,prd,us-east-1,ohiostate,,vn-spa-instance-onboard-olympicsportsvenues,up,,v1.0.2
vnon,onrefund,americafirstfield,ara,prd,us-east-1,americafirstfield,,vn-spa-instance-onrefund-americafirstfield,up,,v2.4.3
vnon,datanow,drphillipscenter,crux,prd,us-east-1,baadrphillipscenter,,vn-spa-instance-datanow-drphillipscenter,up,,v0.4.1
vnon,onrunner,islanders,ara,prd,us-east-1,eastlinkcentre,,vn-spa-instance-onrunner-islanders,up,,v0.0.7
vnon,datanow,citizensbankoperahouse,crux,prd,us-east-1,baacitizensbank,,vn-spa-instance-datanow-citizensbankoperahouse,up,,v0.4.1
vnon,ondevices,bbvasuites,levy,prd,us-east-1,dynmo,,vn-spa-instance-ondevices-bbvasuites,up,,v0.3.5
vnon,onsuitesmanager,churchilldownssuites,levy,prd,us-east-1,chd,,vn-spa-instance-onsuitesmanager-churchilldownssuites,up,,v1.7.3
vnon,onmenumanager,phillies,crux,prd,us-east-1,phillies,,vn-spa-instance-onmenumanager-phillies,up,,v2.19.2
vnon,onrefund,levyhomeoffice,lyra,prd,us-east-1,levyhomeoffice,,vn-spa-instance-onrefund-levyhomeoffice,up,,v2.4.3
vnon,onboard,angelofthewindsarena,ara,prd,us-east-1,angelofthewindsarena,,vn-spa-instance-onboard-angelofthewindsarena,up,,v1.0.2
vnon,onboard,mountainamericacenter,ara,prd,us-east-1,mountainamericacenter,,vn-spa-instance-onboard-mountainamericacenter,up,,
vnon,onpos,bms,crux,prd,us-east-1,bms,,vn-spa-instance-onpos-bms,up,,v2.18.8-qs
vnon,onpos,fiservsuites,levy,prd,us-east-1,bucks,,vn-spa-instance-onpos-fiservsuites,up,,v1.19.8-ec
vnon,onpos,goatssuites,levy,prd,us-east-1,goats,,vn-spa-instance-onpos-goatssuites,up,,v1.19.8-ec
vnon,onsuitesmanager,modacentersuites,levy,prd,us-east-1,blaze,,vn-spa-instance-onsuitesmanager-modacentersuites,up,,v1.7.3
vnon,ordering,auburnarena,crux,prd,us-east-1,auburnuniversity,,vn-spa-instance-ordering-auburnarena,up,,v1.39.6
vnon,ondevices,berkeley,ara,prd,us-east-1,berkeley,,vn-spa-instance-ondevices-berkeley,up,,v1.8.4
vnon,onpos,centenesuites,levy,prd,us-east-1,stlsc,,vn-spa-instance-onpos-centenesuites,up,,v1.19.8-ec
vnon,onboard,courtsideclub,lyra,prd,us-east-1,universityofarkansas,,vn-spa-instance-onboard-courtsideclub,up,,v1.0.2
vnon,datanow,example,lyra,prd,us-east-1,example,,vn-spa-instance-datanow-example,up,,v0.4.1
vnon,datanow,razorfbsuites,levy,prd,us-east-1,razor,,vn-spa-instance-datanow-razorfbsuites,up,,v0.4.1
vnon,onloyalty,commanders,crux,prd,us-east-1,commanders,,vn-spa-instance-onloyalty-commanders,up,,v1.4.5
vnon,ordering,toledorocketswsoc,lyra,prd,us-east-1,universityoftoledo,,vn-spa-instance-ordering-toledorocketswsoc,up,,v1.39.6
vnon,onsuitesmanager,usopenmobile,crux,prd,us-east-1,usopenmobile,,vn-spa-instance-onsuitesmanager-usopenmobile,up,,v1.7.3
vnon,onsuitesmanager,olympicsports,lyra,prd,us-east-1,universityofnotredame,,vn-spa-instance-onsuitesmanager-olympicsports,up,,v1.7.3
vnon,onmenumanager,wsu,ara,prd,us-east-1,wsu,,vn-spa-instance-onmenumanager-wsu,up,,v2.19.2
