primaryID,balance
9155697,811
22468541,5000
3712059,11812
21467551,34
22549589,1000
8688122,20000
17160435,13638
16396892,19
4109754,2500
20567648,469
1183078,8000
110242,2918
22530766,5660
1881102,105
121000,110577
23982145,91
128271,28201
24007123,2100
12028865,7500
23707463,27270
22470808,5000
2394049,2345
23639551,2500
171116,45000
24106343,459
18109220,5000
23075837,4000
3652024,35737
19938932,7598
2569129,25000
8193748,2045
9622270,30000
23976758,869
4493633,20000
4747629,2500
2530477,34309
6054583,40000
26252866,9634
23390118,1087
23995802,10000
23435185,253
26272509,10000
3982223,40000
23293836,1579
4692849,20000
23744794,8000
22520936,5000
521039,10757
2464529,82990
3418260,10722
23101156,7650
24573260,20000
5732806,40000
18550483,2680
16683612,8000
118525,40000
20177031,12500
23854136,421
23937269,804
14675365,80000
1062216,18922
103763,35000
2821302,110
526954,20000
24065152,10120
18249229,52798
21851070,1500
10327260,116
17772923,762
111628,6626
12484234,5488
22690886,5000
22667096,642
9200052,1000
16332743,94097
3168559,1000
2462341,40000
3375220,40000
289799,720
24032424,10000
113476,13857
13055619,5160
104016,551
4083657,3159
11685338,8058
5734612,60000
23537560,50
6244653,133
24690379,20000
22548735,2500
4216850,5000
26695081,1163
21404787,80000
22067838,20400
6439617,7800
1985861,35463
22831640,1000
12168519,2500
21858404,2008
179799,20000
9612263,1214
15213111,580
21907579,898
2020800,444
3235936,50000
24206186,32
26340292,42
21897236,5000
26262598,10000
26270796,5000
21613770,10000
2451369,4466
104335,30000
17065549,40000
21606500,839
102542,62712
24241560,5100
22487673,279
13296402,941
1348038,30000
2455055,20000
14876232,18145
25301626,500
3639173,12000
26293406,1616
20926248,3608
4912201,335
19259450,20000
8740498,18780
23610448,1364
23518839,11
22459428,2
23536175,12000
22031493,216
23263919,633
2462614,30000
12021287,50
4879344,6119
21174610,60000
11728717,10000
26623239,3228
22466367,1000
23027402,5096
1486990,11495
13944581,1444
24064064,1066
21727673,456
21603714,272
24231936,1332
4922526,20000
22489265,10000
23044233,2560
21910792,4000
21848389,2500
119768,80000
120527,40000
523720,5140
2394668,15289
101772,22274
4047289,12000
22460063,156
13857287,20000
11875478,1000
21663380,3900
14688739,59
24807020,20000
2463992,7568
10100066,715
23504276,371
678454,20000
128205,10000
23996473,1441
2102475,12524
1229167,20000
21558156,2500
22124259,3900
102410,4127
20742916,5651
12320614,700
1859553,10916
2030336,5178
123200,994
4668166,557
7446326,251
518922,10459
2604328,17907
18688167,3149
24388816,1500
22482460,2091
21101349,80000
3883579,2675
21654099,2316
17393639,2098
25304646,20000
26052679,1203
24028404,32
4043809,4248
103279,220000
14738408,1500
3099933,100000
24232973,5402
26392913,162060
9400032,5187
1045310,1124
121220,228814
24215523,9000
19831592,5000
7547871,758
14829216,20000
24042343,4516
24240242,25500
26249798,5000
16897751,1933
2395301,10000
24058671,16
22457505,57
113575,20000
25803041,2156
2462838,20000
28430747,26
2396065,164
16559905,3697
1908575,18519
24180320,689
26630599,1023
23897134,8000
19059894,40
25756627,3023
22547361,1800
16629230,466
7558387,2048
14031112,30000
26254855,5000
117689,40000
21509462,8500
3373426,7500
28741471,2313
113157,80000
5946700,191
3256149,44776
23435830,5000
2453282,20000
2460592,5421
127622,50000
9405449,479
17153252,14864
22598091,1402
18724522,10000
24046663,5139
21620503,5000
2184838,50000
4257295,10000
22854830,1000
3257147,2273
12997754,5000
23688143,12
22959427,5000
102377,40000
12223082,10000
6580726,10000
1885920,933
23846879,4000
14341709,10000
14726860,30000
25878615,1385
8762991,797
11963376,8000
26251501,10000
22785138,1074
564251,32010
22159903,1000
11805023,3529
642035,12571
4848124,10000
22531212,1967
3243451,49252
22811119,2440
101453,30000
24037513,1197
12787601,5000
20697452,490
5532861,2500
293888,4572
21549291,5850
8777367,120
14422141,5000
11460345,4938
23522007,3900
6747653,2500
6752832,2500
1242966,12952
9413659,3174
23361300,556
2773317,18
11074751,289
22241635,2500
125840,5224
739682,3120
16585227,1087
2054176,320
696601,37340
23965753,12000
3256131,9582
2743070,40000
12146725,40000
23935496,18503
887950,24694
12599522,14208
23506730,3325
23868677,161
25055361,40000
26297312,12000
5999784,41616
28491034,11052
140988,76
18272934,40000
4797791,3900
21966307,1000
2386151,2050
23643470,685
21654571,36
126610,20000
22962059,38
2459784,4403
23983357,62
100133,10134
23647410,2967
22978096,46
10485409,4868
1848368,400
10019940,20000
23887024,9750
15674400,60
21575638,467
22308338,1000
23322548,5000
21917367,759
28225830,2500
146720,60000
125631,10000
9656763,1049
18506240,409
23548499,20000
26923698,2485
20807627,7008
11787442,3459
21553499,566
16439653,1153
24019642,90
13256174,12
24062734,257
18595411,5000
4787622,41000
11798771,40000
1350603,6435
22934660,9966
17602342,357
3535393,1000
6010249,20000
7810286,224
9513275,245
2530634,10111
19481680,5000
24084313,86
26429010,2092
575217,468
23394971,7228
24092287,2540
1369272,16476
9969170,5745
25610212,4216
12690546,5000
4604834,20000
15430102,120
18690989,1000
22847130,9750
13218683,880
19006278,3900
2650579,1099
26325915,2500
3101591,80000
8127639,31
24092737,4000
1856092,27952
122793,15000
23344980,4473
1846124,9360
3244178,60000
23749051,2926
17587759,3383
735407,155
17447052,36
7012652,7393
5978809,41000
25037168,10000
21342902,10000
24178358,87
24293874,5589
28735509,31
23762501,8000
22825726,2745
436955,1901
22902988,8
22181285,10661
26339992,239
23745846,9909
2599382,30000
170720,20000
3630251,1480
24028803,10000
522912,13740
26808692,2461
4649723,11829
4642735,3196
2529792,40000
123156,755
832251,10000
1063826,360
7387453,8000
3127720,31944
15310698,30000
3320713,16343
6469213,2500
23750165,581
22011996,2973
23170450,4360
8574046,24
27808566,4322
8463653,449
6461122,2893
19879536,890
18793348,4000
22960560,5000
26729683,1143
22549570,2003
21892825,2994
307700,40000
23726449,5000
106304,40000
24896889,50000
7735720,5212
14317103,5000
27500174,4850
22869035,123
20745048,64
17174761,1111
21714957,2500
23661280,236
23973739,34
21793210,10200
126225,40000
25065040,40000
944538,10000
23325341,10000
4363149,1932
2463505,2295
2530279,55000
26275251,5000
21548140,1000
4259291,906
22532548,2907
26504812,612
117931,30000
5844969,9993
855591,20000
5342979,898
2454991,1158
2039107,40000
17849001,2204
219122,20000
3909598,30000
12157331,243
24270023,60
21552433,1433
3078582,5000
127215,40000
17767589,5000
18848808,40000
2623062,4982
10271902,800
15396442,136
12285126,58
12076254,187
27118291,1952
4487906,40000
21835743,4288
148635,252
23867300,590
3716156,7800
124883,3791
23825261,9532
2458505,10000
111419,80000
14707882,1181
28641363,5000
9569699,5262
27399571,1963
23806008,406
104841,6620
16258678,4108
5527759,11266
24132735,10000
23544032,3900
24157925,9454
24144917,87
9132801,6137
100716,10000
5670595,1748
8143700,2500
22656443,2073
23102525,13
10931395,9750
9417642,747
26257259,5000
20452772,318
14465187,1702
23822623,2680
27429758,1496
12866045,5100
18756874,12367
23865101,55
22934518,108
565098,218
22530327,1516
21997835,5000
10514147,46
23879021,445
1006888,10000
23964292,4808
524025,50000
15991729,9979
22836638,124
26478664,853
710463,62905
8809467,5918
21650718,151
26051357,12500
26965795,150
21660155,10000
9312343,777
14982684,62
20086007,1028
22753397,5000
6147715,80000
5325895,790
22608722,578
24906923,40000
23389859,2432
20518970,3481
430044,11203
23127890,2000
27155686,1053
28198409,274
22256660,11616
22425491,20000
5455500,2500
21913165,482
110319,4643
26698479,1684
1881243,20000
13168579,1511
22521329,5613
6089846,2291
6340584,20000
112090,84
22600275,4000
25480590,100
523191,20000
22518459,194
21551378,179
19107967,50585
1881029,25000
774207,2382
12474753,1000
1568407,4000
1649707,80000
9315038,2500
4095194,961
6692764,1383
3488973,10000
5055293,4916
112189,119978
26280293,5000
2038778,1000
22871539,250
27438181,2500
3168187,3083
11719681,100
23982889,10000
17524467,22
23974029,2500
4438614,332
2456707,20000
25085433,40000
995837,274
14820086,258
2463083,2
105105,94
23597063,4241
2760462,5728
1495955,66
18028737,32676
1694757,20000
2530139,1500
3909275,3860
143461,110
995243,10000
23963503,6000
3772651,5700
19959584,10000
13341834,19435
25683854,8000
22823517,10200
21328608,3900
5809113,187
2395624,20000
22268979,4000
112497,11289
120274,3
892967,898
23973539,587
9204475,131
3132274,97
5649268,20000
21729515,5000
28325337,800
2054132,4
22517934,424
22424731,1000
14428680,164
23414927,6000
165258,19470
112541,14407
1882233,4826
2451823,5578
16024798,332
7945246,5850
24386179,17
6136701,1478
25217600,5000
18182001,40000
22793880,1000
11789685,2000
22908851,28
17071806,40000
24087696,2000
23304485,2500
103235,40000
6458187,8000
26462239,5000
2393694,60000
23645342,3145
122815,43
22318665,41177
10110959,1000
23325713,244
698987,17635
23985580,456
156521,16231
20517722,20000
22281556,1115
22742522,1475
7105884,2106
7673200,436
27098974,2500
15002568,20000
341855,225
2465992,35973
4537516,671
6300660,20000
21656804,37600
14508401,10000
3126637,706
2526871,40000
22524228,1416
101552,499
14304332,525
13988510,945
3588570,1000
1243801,26086
24087554,386
983109,487
21232425,5000
142505,30000
22039225,1222
6270398,2031
22945515,453
4872278,410
1825275,869
112959,795
20734511,1682
19500127,3481
11799296,93444
129452,20000
13299395,40000
158683,30000
23754435,8000
23974779,2500
1943951,11903
1978800,5000
4634651,1316
9179843,25000
22727978,194
2737781,9187
5031807,131
21908706,35480
23387648,6491
164947,40000
805258,871
23026509,2921
27607139,75
520023,120000
23277052,5100
23870545,924
13778068,50879
22838735,2500
4779257,483
1879121,19569
12004724,2378
14081080,109
24907004,40000
1870398,1592
2814382,62
521229,5677
19846091,495
3056991,20000
22659327,4000
23936006,3900
4896802,10000
18603482,2500
23081220,29275
12467785,2796
2380634,10000
28204479,540
7286268,541
24089864,398
16397326,6
22697683,632
13500970,145
1062562,1042
18658716,1237
4440055,50000
4041075,3128
22091025,281
23953645,762
20039038,10000
1241802,30525
22947933,927
22760111,5850
1349413,1352
23838859,2287
23972589,2500
12117378,8000
24007219,10000
21846146,27
161224,25000
26812044,3974
28661416,18539
17314294,124
22548541,75
26984779,652
2624080,4252
14454082,12767
21690324,110
4841999,20000
2694538,30000
22601005,1000
2452292,40000
23118155,228
2458018,5000
9090159,15000
18640899,13613
11685294,1762
2394437,20000
25460311,39000
23219575,2277
2461020,11575
102938,63
21004981,481
22457028,7500
11872906,4261
26296981,3371
21859515,1300
6319785,26603
13940736,5000
6212175,2403
2459922,10000
117832,12581
19220412,10000
15453372,801
2531335,40000
120329,40000
723580,80000
3720645,40000
7363666,5306
1324137,13130
24087462,29612
23047680,724
103125,40000
17709514,761
126863,40000
17707110,2500
26653467,17612
2463638,218
799035,8091
3693148,1406
106678,40000
9324756,10000
7781624,577
22973594,5000
22480777,12500
6450373,3261
23020979,99
16171731,464
14205155,6074
22615638,901
2463012,10000
26383883,332
101992,40000
121253,17243
28002373,1004
21924663,1674
11778043,10000
19742346,326
22482172,2550
360844,12086
2452086,27010
576074,2928
119196,60000
7336482,5000
107811,40000
1736326,1253
18658121,1000
24036865,344
24026084,8000
23907391,874
21391948,20000
114906,30000
3715612,2587
5846212,975
892714,324
22273871,4000
21026422,152258
21983037,5000
15252595,62
125455,40000
3089091,191
3081998,488
8166859,218
128183,10000
22878609,5000
2724380,1455
2019844,1692
23321184,5164
23230500,2824
6789856,3000
9264289,2703
27113595,4000
4877253,2641
130658,300
12541779,4101
736009,30000
20509380,41450
12023501,20000
6282873,955
14226646,2500
2459743,80000
524488,2500
23341441,17560
7566747,20000
5215650,1142
2455477,43282
4493832,5870
123970,19790
17772605,2500
28495265,5000
2581660,10000
21322319,2500
24878734,40000
2754325,4220
2026652,2306
1320682,3736
23871468,1174
2015836,1215
12289704,30000
19695499,21
5994731,13960
12342020,991
143107,40000
20072939,2065
9965509,61
19844180,1399
22806293,3311
22773428,1000
23623426,215
23657948,259
18366825,2424
21259118,3900
23000198,2500
12214577,6031
524785,1784
116798,2012
6164156,1000
6246510,5100
2462853,2561
123662,90000
9708081,3313
21649218,10000
27540337,238
10934336,3566
19286620,4000
23021592,1209
25718334,83
1062281,142
11336165,7242
22486949,320
22534333,1066
23975207,534
23881150,760
19865733,10000
26292831,5000
1405381,465
22472989,3410
161216,6700
103488,4000
20866667,606
23177067,275
1845717,8477
9402594,10000
110044,52355
2057505,20000
12157892,10000
13380123,76
576959,7800
26499299,2580
28636076,1980
3505541,10771
14130256,3928
18546667,18426
26216981,2796
7273369,33058
524983,5000
7634028,1913
23907469,5800
21904833,4000
240733,20000
21906142,4000
887778,50000
19791861,1302
4648411,11000
8184089,2728
20436500,2500
23305861,1913
27486728,1483
248988,7091
23750532,4778
21226317,10000
23954394,3000
3908491,46953
113146,1785
13220715,235
22435732,2274
22732963,5000
8807867,2779
9861469,5000
23522480,8
26808414,2500
123915,20000
22852279,4514
24850898,40000
17101617,651
12430229,340
113542,4085
14300574,1000
1652206,20000
519868,7149
7131571,373
4859165,16210
6649814,292
21662674,883
23768639,81
24106744,1307
5733693,379
11909868,1000
11148110,647
22564708,691
25012848,40000
164970,40000
8131581,3414
4563401,7800
21557959,2500
2464084,19086
20426028,297
14860992,550
26245178,6004
11963885,1000
2751761,1950
6621799,10000
103092,854
107514,2070
5803625,297
111540,2377
170506,40000
527325,40000
101739,20000
2459592,13279
161331,90
23724317,2044
5660007,9303
12647917,20000
14952838,34849
18928332,1000
23089973,4000
23158313,1490
911602,25000
3307827,70000
4841890,3829
3101866,266
11972141,3289
27091442,1886
111870,13079
15542072,530
23767254,8000
22681763,1120
14637186,40000
11393314,3000
5746214,36690
26431117,4110
21847586,207
117942,25484
23964757,1612
27740737,2500
6125407,909
18501719,4680
12988570,8000
22841765,484
6332178,13964
26175884,12500
5701058,1184
23961486,790
8686283,24000
6484576,5815
21575532,234
22942104,403
17860803,9752
11897186,1054
13850291,3500
8651091,4978
6178285,30000
13328095,2000
23907332,1018
102718,20000
22799977,31200
26162412,112
8656755,40000
2532852,50000
25834243,5000
14128386,2451
19417816,2500
4644773,20000
6122944,63
13343289,20000
23064745,5679
3127738,10000
26164618,5000
7615404,678
2465757,70000
5449672,366
7337438,15074
12012150,45000
119966,70000
2767731,10897
4225174,5000
6843607,80000
5899164,10000
566030,1458
115632,30000
24252862,5152
9390930,46877
21871213,7800
522433,92
7900757,5640
18631269,10000
629915,3900
23982564,407
9312611,10980
121264,20000
170589,312
2461889,1000
8657815,1291
25128891,20000
19481128,5000
126841,40000
13633340,1202
3248035,7800
3283545,5000
2451402,16615
2761619,1112
21853109,761
18730021,6107
9417766,24401
4126466,42299
12458772,200
112387,20000
25229048,5000
5888287,265
179766,10000
2569061,25000
26472337,345
1798845,7800
23870381,161
23916451,7800
22655990,162
4907966,50
7257151,359
1062166,70000
111650,20000
8313356,21559
23508129,3625
16520875,11764
22173774,70
3587877,2500
6264861,70000
2737902,40000
5755447,1852
22356428,8000
18673845,13267
4059437,5011
7573923,30000
26727514,2049
113487,20000
17407436,2500
12196390,1648
20818216,1056
12084885,40000
16265355,21
3320945,20000
2103465,1120
22520764,10
26340236,4000
911123,17664
22494269,752
103642,37094
537266,50000
25010868,253
4809489,11391
16231755,20000
105732,20000
7738999,7500
23264974,5211
9429485,5000
21921485,121
9220996,20000
24128533,147
11561513,2500
5661561,3288
1522740,2667
18627222,176
11687639,244
3515779,20000
3384152,25000
7381927,671
25010504,20000
16817781,1631
2840534,2161
24072945,1948
16785583,110
26255553,5000
17948100,33
26841491,300
23337356,438
22252956,13287
6055329,337
22789120,5100
23857041,1113
739771,970
111034,7157
10257834,73
18303310,40000
17721787,4000
23533747,10000
22762459,2340
735332,10000
20455121,184
23739752,191
551581,18570
22410135,686
18717188,3614
1553409,67
19962154,1239
103224,20000
4250296,4493
21745196,9363
5839860,20000
9396171,5000
6345188,358
24813854,40000
26727027,832
6137863,7393
19344680,9750
22555584,788
23962988,440
118283,30000
22520780,668
1987230,21701
117568,62500
20842590,2506
21744080,92
18738153,220
23636584,4000
2250217,10456
22468306,741
7285862,13780
21869660,5000
13519306,20000
22682120,7500
14143303,4000
18914086,12000
16047548,7671
10370346,50000
7572184,150
1881482,6424
523365,45000
1909093,56474
4126915,4908
21575495,72
19093950,24
23285916,2500
2019752,52783
6146011,120000
12808878,281
28107382,2133
5054136,83011
2380790,45000
137240,16063
26046718,1746
6107263,8758
7735092,4000
398955,20000
26140145,5075
2452888,2676
2455949,82
6178335,40000
23518174,1576
26298187,2746
16247547,10423
10277653,5122
27949732,1385
2458935,40000
23631602,5
4633263,20000
12615942,1004
3256123,344
22464474,10000
111749,25000
3030422,6015
24806985,30000
22471512,7800
21026203,40000
23262503,10678
106942,59359
8053801,17
23058121,10000
114224,20000
13001046,19732
24539215,10000
17477814,126
23386547,9474
17248211,42769
2456103,5000
7557223,18068
229022,419
6143362,47500
20591669,40000
2459792,40000
2452490,16397
23757191,18
3357798,40000
7131586,144
21972081,5800
22508297,1692
18538995,7400
519892,20000
183944,9695
5641376,1013
23364708,2500
22232538,767
23980142,2000
8876446,346
24691920,20000
21414847,40000
23647533,2216
20369784,401
24059131,1003
9388692,179
577114,802
104709,80000
2611382,423
9424394,12000
829686,40000
14842395,153
16270645,3357
3308493,1
6471413,5000
23019039,168
3654205,2500
1063404,10608
19479994,2957
973878,7800
20232367,5000
22641535,2356
4643577,8210
11842104,40000
26184189,5000
26978651,1343
23226183,56262
21906339,164
10928736,3449
1388980,456
6459107,40000
27465930,1766
26242100,5000
5407745,39538
5199679,10000
8795476,11000
22205226,1120
26113717,5000
20693077,20000
1847400,5410
1355016,8080
3776259,240
120901,20921
4053053,60
14514239,8500
11312272,5000
23353107,454
24874452,40000
22802958,10000
7719229,473
22978372,10000
20589781,798
23160309,1578
21200617,5000
22453598,4000
28000107,2500
19725082,3969
2462234,23520
1167084,14780
19692476,276
5436241,20000
2753046,385
1062125,40000
23175959,4542
21516112,1000
4001321,40000
24253521,270
6318043,704
124784,20000
28543832,2500
6962197,684
11195172,1000
6038619,17506
2530915,12306
25429409,5000
2334632,40000
26171785,5000
6212092,20000
24096508,1590
126588,483
3356840,40000
10091669,243
23218802,529
27356750,228
27446518,2977
3055293,5755
122298,30000
2739789,10243
23379703,1358
26274933,2500
19814830,5000
1445190,20000
22861143,1020
14586062,10000
24037572,1568
109813,40000
23176545,983
522383,30000
21952734,1900
22595990,20400
13512274,10000
10619163,2504
26399497,2451
11324681,30000
17504491,2500
22708880,620
26700658,2904
11963133,1000
22476352,234
7907527,10324
1344884,21044
2510104,9426
1534906,70000
13298178,288
22464892,499
23393971,297
17101246,1606
8262637,32000
22785036,5000
17841379,5100
18676222,5000
20174667,3080
13262757,15
9551944,14153
24127073,714
24224876,582
10033555,34488
27019450,2182
15866394,20000
4872812,865
3907873,19750
12911106,151
108955,40000
8214957,2918
26320569,16705
10245530,231
20228130,1394
24032407,10000
6928116,7500
13991652,371
2352887,1000
26170042,5000
520577,71
3289276,10000
20416901,1484
22518950,4294
2400276,2947
23963185,3000
105479,2286
5327104,1287
121187,50000
18731303,162
126951,20000
2394601,23987
22747819,5100
16224892,1485
22847300,1000
23964862,528
120857,30000
28245489,1562
28002558,4532
10430542,192
23297521,387
134858,20000
16420438,2252
5315986,1000
22662291,5100
27105830,100
145698,20000
12963193,80000
19957479,1883
12923221,2500
9280845,10000
2451021,665
12500405,76
22779712,10200
21711526,579
22984771,4653
2394395,9412
1651505,10000
20665117,87
14751971,351
4047032,9094
14607059,4669
8931413,2533
21905616,4000
4454187,30000
4259473,6772
102850,17677
19024632,25000
23817673,4000
25857259,2867
2039040,9
14077739,7
25227905,40000
5670913,2427
3446058,2500
15899989,10970
3806460,1148
6924464,2222
4178673,18300
124234,60000
24916176,30000
18127114,426
23025248,2500
3256727,65000
24179652,1380
1809922,4369
20532848,40000
6939790,2766
22793058,72000
1147686,11120
2465658,40000
22509661,372
23983629,649
23762097,1008
739797,44341
2458950,1918
3792432,20000
2306043,55000
869488,40000
4515668,5697
23966363,918
9892968,40000
3310352,14836
11161337,5000
23096654,53
12057319,5000
16619719,29
26469940,5000
6292238,1574
196933,265
145581,6783
24182421,2000
523332,40000
10530554,881
8608180,2679
26235361,1480
24940339,40000
21414987,20000
17291710,2500
16690191,8289
17712148,5789
13046479,15820
21914348,1046
1325638,60000
4504498,3430
2394643,302
642798,11302
13042275,20000
23944457,4000
23961677,4587
2590651,1950
15547705,5491
17299164,1783
26241497,2424
18348380,10419
22525160,207
22522933,1322
2039032,20000
3090202,5934
22704235,1162
3033040,425
6578443,10000
23354173,20
2461350,13415
13719368,7800
23867655,316
2585512,666
24572543,40000
22176882,243
1996,55000
24183654,1307
22811063,1091
1045229,60000
17099244,207
937980,1407
9395896,2481
676086,3639
14953419,5000
519751,69221
1929471,40000
738153,239
22851987,2377
16630569,1000
3051037,20000
17649607,10000
1391631,985
11671418,1243
4470431,5000
19771763,2372
21873865,10000
4904160,235
105787,44809
21543330,151
6997497,98
3049411,2942
21937338,5000
25101459,40000
2544657,198
23961549,266
116633,20000
22817957,1000
14530901,243
26820683,29915
22781666,1000
1062018,10000
3612846,70000
128595,20000
28068835,1824
3029157,5760
11046995,524
22528664,5000
160416,17342
19115850,162
209011,40
23197058,232
2149450,1500
4446941,70
9911148,2500
23907425,7800
2395384,25000
18347023,970
28677978,2500
23030962,91
6799278,315
3589051,24897
2459586,40000
14733923,6217
23973993,173
667414,3847
123376,40000
1548586,40000
14469454,5000
16778059,504
22370844,8000
20548989,2224
2462887,190
3636947,1373
23948865,3927
18599124,4280
19440124,527
1063388,14509
4311433,1226
4859041,1665
22106512,10200
457722,20000
26469846,2090
5972033,5000
24307354,7089
6085753,3126
16564303,418
14040802,125
16846406,99
5999457,20000
22684500,328
24156072,5101
19452776,601
15857164,1000
21610649,1384
3079303,7800
21176569,11694
5810804,304
18747041,44
26239501,5000
9525998,1068
837243,1000
1780842,5000
28141942,10000
24103698,870
1045385,32418
21444397,168
24249241,5000
2102905,8694
103796,10221
1502567,80000
22422904,1300
24247894,51
22656217,310
15345287,756
4436550,12104
6325320,20000
23768065,10000
894626,35615
24064169,6000
23953284,899
25248856,30000
4531878,466
24233444,400
2394288,273
16185250,21121
3534448,3926
15843647,30000
12371454,12642
1333180,20000
142653,3387
22458853,2903
17416874,10000
19493991,10000
6933333,12464
21539361,428
20455030,40000
23809357,3067
14767477,1147
22921145,1827
9427229,13462
7786723,4000
852172,7990
25005730,30000
3762474,152
23348659,7
24219976,1948
23871488,371
26422263,600
22359037,361
23748673,4459
1421056,7660
609274,1350
12476538,1000
26263311,8000
22811357,2174
25008871,80000
1686188,10
2451852,331
18558111,1615
3348553,10524
1585451,19725
1064220,21000
23530877,1
22472634,5000
23067485,1731
17065506,60000
520064,60000
21905985,2753
23700392,10000
5051009,1000
9197871,7177
23973182,60
882816,7500
8965584,2343
10624293,19346
23870701,66
2454066,20000
5830336,20000
4494125,20000
8641395,27
7529093,27500
3243998,10000
6907692,1211
23014549,41
24182256,1942
15855133,40000
23498940,2000
2033287,390
22610353,14430
12032654,3993
2354724,89
3368508,110
519918,14670
26253643,2500
4386069,2284
20578445,74
23893766,4000
14346746,1773
26052062,5000
10216606,20000
548735,20000
22519342,322
23750207,2836
4719609,2737
2463692,24149
23725031,99
28306604,2276
539334,25
6684185,1650
26234783,12000
23518324,1240
24408468,30
324488,1090
23994108,2618
21855870,769
22936930,120
21495710,98084
18948419,5000
16134338,2500
985408,21
5933059,20000
22459403,5000
26719978,984
15322079,23857
22266771,574
18662966,2500
21866973,4000
2529958,20000
26499537,2500
6827098,40000
2063098,69233
23506517,41
814316,40000
22564159,5100
24160797,3623
1113830,1950
163451,1214
22794003,1592
14782350,9750
22521692,5000
22587405,10
6309773,6520
26944877,122
28250349,465
2451740,2500
22824192,1000
3693259,109
7376411,4294
21893670,1000
8958372,2500
986190,1374
24232642,2785
3792374,40000
107910,1000
25309487,10000
26116851,5761
145797,825
7847196,5000
4858577,8505
22960556,776
28696380,2500
21943574,10000
3321976,20000
10686328,12341
12071660,15000
115401,47974
23519620,4339
9588348,4306
6780363,20000
4048016,5000
8873738,2500
5354241,506
4325599,9750
128029,231
3077727,20000
26237864,5000
119394,40000
804109,5957
14444652,374
145573,37860
3018520,6886
6272401,20000
21981639,1194
27587498,6164
1004045,22048
1123779,40000
5381674,20000
22275837,1117
3723304,10769
164343,40000
16397231,252
22786043,29090
25259126,400
10069693,613
23545659,1775
26107859,5000
892417,8139
521591,3799
21568378,4548
116336,150
23877063,1249
741694,208
23953869,3800
8334522,897
7834725,1013
1356276,46
17022965,1932
7793463,7664
20071844,855
22101204,3000
26941958,788
23913464,1407
16967550,133
24561840,30000
23394156,520
8505084,40000
10082606,18
21719047,746
26240655,5000
22902606,4166
25747485,10000
22891962,26521
113003,52500
21904673,60
22492162,10200
14330208,5000
23349067,5000
18028773,4197
21858690,62
100793,40000
16860626,30
145334,10220
22890482,46028
7375330,40000
20537048,16940
5329162,10000
6514422,320
18391115,1000
119834,54020
21542907,5000
13364547,62500
4613113,12866
18498134,28000
5071121,8000
22519087,588
23413528,401
2458760,1000
23798082,595
26266076,5862
28344475,4000
22529620,7354
4688250,17500
19851793,2500
11917050,293
9340489,734
26264190,4000
525832,1778
5952059,3458
23897613,8000
3473422,216
24237170,4124
8220913,10969
9889683,40000
21500032,2500
1292276,17492
7496778,40000
519629,75000
22818374,1535
11800783,5000
10933496,4000
118481,50000
7667739,2499
2057513,40000
4869714,20000
1292987,10527
19057911,5000
24036316,233
6547810,8000
2466458,14564
19735400,123
24940348,20000
285666,2510
26231101,2500
22459677,899
170993,40000
