account,type,name,ecosystem,env,region,organization,configured_version,stack_name,stack_status,update_behavior,version
vnon,onxpedite,ridder,lyra,prd,us-east-1,universityofminnesota,,vn-spa-instance-onxpedite-ridder,up,,v0.1.0
vnon,onrefund,krx1000,crux,prd,us-east-1,kawasakikrxtour,,vn-spa-instance-onrefund-krx1000,up,,v2.5.0
vnon,onboard,chsfield,lyra,prd,us-east-1,chsfield,,vn-spa-instance-onboard-chsfield,up,,v1.0.2
vnon,onmenumanager,lincolncenter,crux,prd,us-east-1,lincolncenter,,vn-spa-instance-onmenumanager-lincolncenter,up,,v2.22.8
vnon,datanow,chasefieldsuites,levy,prd,us-east-1,bank1,,vn-spa-instance-datanow-chasefieldsuites,up,,
vnon,datanow,attcentersuites,levy,prd,us-east-1,spurs,,vn-spa-instance-datanow-attcentersuites,up,,
vnon,ordering,bankerslifesuites,levy,prd,us-east-1,indy,,vn-spa-instance-ordering-bankerslifesuites,up,,v1.43.2
vnon,onboard,3mam,lyra,prd,us-east-1,universityofminnesota,,vn-spa-instance-onboard-3mam,up,,v1.0.2
vnon,ondevices,soonersloge,lyra,prd,us-east-1,sooners,,vn-spa-instance-ondevices-soonersloge,up,,v1.9.0
vnon,onmenumanager,berkeleyhaas,ara,prd,us-east-1,berkeley,,vn-spa-instance-onmenumanager-berkeleyhaas,up,,v2.22.8
vnon,onboard,ndjoyce,lyra,prd,us-east-1,universityofnotredame,,vn-spa-instance-onboard-ndjoyce,up,,v1.0.2
vnon,onpos,schott,lyra,prd,us-east-1,ohiostate,,vn-spa-instance-onpos-schott,up,,v2.25.11-qs
vnon,ondevices,levissuites,levy,prd,us-east-1,49ers,,vn-spa-instance-ondevices-levissuites,up,,v1.9.0
vnon,onpos,baumconcessions,lyra,prd,us-east-1,universityofarkansas,,vn-spa-instance-onpos-baumconcessions,up,,
vnon,ordering,thestratfordhotel,draco,prd,us-east-1,thestratfordhotel,,vn-spa-instance-ordering-thestratfordhotel,up,,v1.45.0
vnon,onrefund,sundevilstadium,ara,prd,us-east-1,arizonastate,,vn-spa-instance-onrefund-sundevilstadium,up,,v2.5.0
vnon,ordering,cajundome,crux,prd,us-east-1,cajundome,,vn-spa-instance-ordering-cajundome,up,,v1.45.0
vnon,onkiosk,gators,crux,prd,us-east-1,gators,,vn-spa-instance-onkiosk-gators,up,,
vnon,ordering,eugeneoneilltheatre,crux,prd,us-east-1,eugeneoneilltheatre,,vn-spa-instance-ordering-eugeneoneilltheatre,up,,v1.45.0
vnon,onrunner,hollywoodpantages,ara,prd,us-east-1,broadwayinhollwood,,vn-spa-instance-onrunner-hollywoodpantages,up,,v0.0.7
vnon,onmenumanager,sleeptrainsuites,mars,uat,us-east-1,sking,,vn-spa-instance-onmenumanager-sleeptrainsuites-uat,up,,v2.20.1
vnon,onboard,opcy,crux,prd,us-east-1,opcy,,vn-spa-instance-onboard-opcy,up,,v1.0.2
vnon,onboard,bluejays,lyra,prd,us-east-1,torbluejays,,vn-spa-instance-onboard-bluejays,up,,v1.0.2
vnon,onpos,purduesuites,levy,prd,us-east-1,purdu,,vn-spa-instance-onpos-purduesuites,up,,v1.19.8-ec
vnon,onmenumanager,mountainamerica,ara,prd,us-east-1,mountainamericacenter,,vn-spa-instance-onmenumanager-mountainamerica,up,,v2.22.8
vnon,onsuitesmanager,lvmssuites,levy,prd,us-east-1,lvms,,vn-spa-instance-onsuitesmanager-lvmssuites,up,,v1.7.7
vnon,onmenumanager,toyotacenter,lyra,prd,us-east-1,toyotacenter,,vn-spa-instance-onmenumanager-toyotacenter,up,,v2.22.8
vnon,ordering,ndjoyce,lyra,prd,us-east-1,universityofnotredame,,vn-spa-instance-ordering-ndjoyce,up,,v1.45.0
vnon,ordering,augustwilson,crux,prd,us-east-1,augustwilson,,vn-spa-instance-ordering-augustwilson,up,,v1.45.0
vnon,onrefund,gra,use1a,production,us-east-1,gra,,vn-spa-instance-onrefund-gra,up,,
vnon,datanow,steinbergcenter,crux,prd,us-east-1,steinbergcenter,,vn-spa-instance-datanow-steinbergcenter,up,,v1.1.0
vnon,onstatus,marlins,crux,prd,us-east-1,marlins,,vn-spa-instance-onstatus-marlins,up,,v2.3.0
vnon,datanow,augustwilson,crux,prd,us-east-1,augustwilson,,vn-spa-instance-datanow-augustwilson,up,,v1.1.0
vnon,oncanopy,fedexfieldsuites,levy,prd,us-east-1,wash,,vn-spa-instance-oncanopy-fedexfieldsuites,up,,v0.1.0
vnon,ondevices,tmobilecentersuites,levy,prd,us-east-1,sprnt,,vn-spa-instance-ondevices-tmobilecentersuites,up,,v1.9.0
vnon,onpos,mcleodcenter,lyra,prd,us-east-1,unipanthers,,vn-spa-instance-onpos-mcleodcenter,up,,v2.25.14-qs
vnon,datanow,sobo,crux,prd,us-east-1,southbostonspeedway,,vn-spa-instance-datanow-sobo,up,,v1.1.0
vnon,onboard,byuconcessions,ara,prd,us-east-1,byu,,vn-spa-instance-onboard-byuconcessions,up,,v1.0.2
vnon,datanow,auburntigers,crux,prd,us-east-1,auburnuniversity,,vn-spa-instance-datanow-auburntigers,up,,v1.1.0
vnon,ondevices,dignityhealthsuites,levy,prd,us-east-1,hdc,,vn-spa-instance-ondevices-dignityhealthsuites,up,,v1.9.0
vnon,oncanopy,berkeleysports,ara,prd,us-east-1,berkeley,,vn-spa-instance-oncanopy-berkeleysports,up,,v0.1.0
vnon,onpos,lvms,ara,prd,us-east-1,lvms,,vn-spa-instance-onpos-lvms,up,,v2.25.11-qs
vnon,onboard,samissions,lyra,prd,us-east-1,samissions,,vn-spa-instance-onboard-samissions,up,,v1.0.2
vnon,onstatus,broadwayattheparamount,lyra,prd,us-east-1,baaseattle,,vn-spa-instance-onstatus-broadwayattheparamount,up,,v2.3.0
vnon,datanow,arrowheadsuites,levy,prd,us-east-1,arrow,,vn-spa-instance-datanow-arrowheadsuites,up,,
vnon,ondevices,geodisparksuites,levy,prd,us-east-1,nshsc,,vn-spa-instance-ondevices-geodisparksuites,up,,v1.9.0
vnon,onrefund,peoriachiefs,lyra,prd,us-east-1,peoriachiefs,,vn-spa-instance-onrefund-peoriachiefs,up,,v2.5.0
vnon,onboard,hou,lyra,prd,us-east-1,toyotacenter,,vn-spa-instance-onboard-hou,up,,v1.0.2
vnon,datanow,mjs3pre,crux,prd,us-east-1,monsterjam,,vn-spa-instance-datanow-mjs3pre,up,,v1.1.0
vnon,onpos,villanova,crux,prd,us-east-1,villanova,,vn-spa-instance-onpos-villanova,up,,v2.25.11-qs
vnon,datanow,broadwayattheparamount,lyra,prd,us-east-1,baaseattle,,vn-spa-instance-datanow-broadwayattheparamount,up,,v1.1.0
vnon,onxpedite,hbs,lyra,prd,us-east-1,universityofminnesota,,vn-spa-instance-onxpedite-hbs,up,,v0.1.0
vnon,onrefund,mjpre2022,crux,prd,us-east-1,monsterjam,,vn-spa-instance-onrefund-mjpre2022,up,,v2.5.0
vnon,datanow,hornetsplayers,crux,prd,us-east-1,hornets,,vn-spa-instance-datanow-hornetsplayers,up,,v1.1.0
vnon,datanow,queenelizabeththeatre,ara,prd,us-east-1,baaqueenelizabeth,,vn-spa-instance-datanow-queenelizabeththeatre,up,,v1.1.0
vnon,onmenumanager,sestra,lyra,prd,us-east-1,sestra,,vn-spa-instance-onmenumanager-sestra,up,,v2.22.8
vnon,ordering,aulaniresort,tarzan,stg,us-east-1,aulani,,vn-spa-instance-ordering-aulaniresort-stg,up,,
vnon,onrunner,buffsff,ara,prd,us-east-1,buffaloes,,vn-spa-instance-onrunner-buffsff,up,,v0.0.7
vnon,ondevices,buffsec,ara,prd,us-east-1,buffaloes,,vn-spa-instance-ondevices-buffsec,up,,v1.9.0
vnon,ordering,rockymountainvibes,ara,prd,us-east-1,rockymountainvibes,,vn-spa-instance-ordering-rockymountainvibes,up,,v1.45.0
vnon,onmenumanager,isusuites,levy,prd,us-east-1,isu,,vn-spa-instance-onmenumanager-isusuites,up,,v2.22.8
vnon,onrefund,chihealthsuites,levy,prd,us-east-1,mecca,,vn-spa-instance-onrefund-chihealthsuites,up,,v2.4.11
vnon,onrefund,tfana,crux,prd,us-east-1,tfana,,vn-spa-instance-onrefund-tfana,up,,v2.5.0
vnon,onboard,baumlogebox,lyra,prd,us-east-1,universityofarkansas,,vn-spa-instance-onboard-baumlogebox,up,,v1.0.2
vnon,onstatus,raiders,ara,prd,us-east-1,oaklandraiders,,vn-spa-instance-onstatus-raiders,up,,v2.3.0
vnon,onpos,modacentersuites,levy,prd,us-east-1,blaze,,vn-spa-instance-onpos-modacentersuites,up,,v1.19.8-ec
vnon,onrefund,levyalabama,lyra,prd,us-east-1,universityofalabama,,vn-spa-instance-onrefund-levyalabama,up,,v2.5.0
vnon,onstatus,amazonjwo,mars,qa,us-east-1,amazonjwo,,vn-spa-instance-onstatus-amazonjwo-qa,up,,v0.1.0
vnon,ordering,pebblebeach,ara,prd,us-east-1,pebblebeachcompany,,vn-spa-instance-ordering-pebblebeach,up,,v1.45.0
vnon,onboard,ridder,lyra,prd,us-east-1,universityofminnesota,,vn-spa-instance-onboard-ridder,up,,v1.0.2
vnon,ondevices,indymotorsuites,levy,prd,us-east-1,brick,,vn-spa-instance-ondevices-indymotorsuites,up,,v1.9.0
vnon,onstatus,fiservsuites,levy,prd,us-east-1,bucks,,vn-spa-instance-onstatus-fiservsuites,up,,v1.3.1
vnon,onrefund,statetheatre,lyra,prd,us-east-1,baastatetheatre,,vn-spa-instance-onrefund-statetheatre,up,,v2.5.0
vnon,onboard,nissanstadium,lyra,prd,us-east-1,nissanstadium,,vn-spa-instance-onboard-nissanstadium,up,,v1.0.2
vnon,oncanopy,charlestonbattery,crux,prd,us-east-1,charlestonbattery,,vn-spa-instance-oncanopy-charlestonbattery,up,,v0.1.0
vnon,onpos,lvmssuites,levy,prd,us-east-1,lvms,,vn-spa-instance-onpos-lvmssuites,up,,v1.19.8-ec
vnon,onrefund,roguespooniad,ara,prd,us-east-1,roguespoon,,vn-spa-instance-onrefund-roguespooniad,up,,v2.5.0
vnon,onsuitesmanager,purduesuites,levy,prd,us-east-1,purdu,,vn-spa-instance-onsuitesmanager-purduesuites,up,,v1.7.7
vnon,datanow,tamusuites,levy,prd,us-east-1,tamu,,vn-spa-instance-datanow-tamusuites,up,,
s4int,payme,secure,sol,prd,us-east-1,s4,,vn-spa-instance-payme-secure,up,,v2.7.23
s4int,docs,docs,sol,prd,us-east-1,s4,,vn-spa-instance-docs-docs,up,,v1.0.0
vnon,onrefund,sxpre2022,crux,prd,us-east-1,monsterjam,,vn-spa-instance-onrefund-sxpre2022,up,,v2.5.0
vnon,onsuitesmanager,rosebowlsuites,levy,prd,us-east-1,rbowl,,vn-spa-instance-onsuitesmanager-rosebowlsuites,up,,v1.7.7
vnon,ondevices,mcleodcenter,lyra,prd,us-east-1,unipanthers,,vn-spa-instance-ondevices-mcleodcenter,up,,v1.9.0
vnon,ordering,rutheckerdhall,crux,prd,us-east-1,rutheckerdhall,,vn-spa-instance-ordering-rutheckerdhall,up,,v1.45.0
vnon,onrefund,mjs2,crux,prd,us-east-1,monsterjam,,vn-spa-instance-onrefund-mjs2,up,,v2.5.0
vnon,ondevices,arrowheadsuites,levy,prd,us-east-1,arrow,,vn-spa-instance-ondevices-arrowheadsuites,up,,v1.9.0
vnon,oncanopy,arena,mars,uat,us-east-1,arena,,vn-spa-instance-oncanopy-arena-uat,up,,v0.1.0
vnon,onsuitesmanager,sixflags,nitro,dev,us-east-1,sixflags,,vn-spa-instance-onsuitesmanager-sixflags-dev,up,,
vnon,onmenumanager,elevy,levy,prd,us-east-1,elevy,,vn-spa-instance-onmenumanager-elevy,up,,v2.22.8
vnon,datanow,americafirstfield,ara,prd,us-east-1,americafirstfield,,vn-spa-instance-datanow-americafirstfield,up,,v1.1.0
vnon,onsuitesmanager,lynnsuites,levy,prd,us-east-1,lcfc,,vn-spa-instance-onsuitesmanager-lynnsuites,up,,v1.7.7
vnon,onrunner,audifieldsuites,levy,prd,us-east-1,dcuni,,vn-spa-instance-onrunner-audifieldsuites,up,,v0.1.1
vnon,onrunner,elevy,mars,uat,us-east-1,elevy,,vn-spa-instance-onrunner-elevy-uat,up,,
vnon,onpos,elevy,levy,prd,us-east-1,elevy,,vn-spa-instance-onpos-elevy,up,,v1.19.8-ec
vnon,datanow,3mam,lyra,prd,us-east-1,universityofminnesota,,vn-spa-instance-datanow-3mam,up,,v1.1.0
vnon,onsuitesmanager,chihealthsuites,levy,prd,us-east-1,mecca,,vn-spa-instance-onsuitesmanager-chihealthsuites,up,,v1.7.7
vnon,onrefund,nationalsdiamondclub,lyra,prd,us-east-1,nationals,,vn-spa-instance-onrefund-nationalsdiamondclub,up,,v2.5.0
vnon,oncanopy,legnd,ara,prd,us-east-1,futurelegends,,vn-spa-instance-oncanopy-legnd,up,,v0.1.0
vnon,onboard,ndpremium,lyra,prd,us-east-1,universityofnotredame,,vn-spa-instance-onboard-ndpremium,up,,v1.0.2
vnon,onpos,nationals,lyra,prd,us-east-1,nationals,,vn-spa-instance-onpos-nationals,up,,v2.25.11-qs
vnon,onboard,aulaniresort,tarzan,stg,us-east-1,aulani,,vn-spa-instance-onboard-aulaniresort-stg,up,,v0.2.1
vnon,onsuitesmanager,orlandomagic,crux,prd,us-east-1,magic,,vn-spa-instance-onsuitesmanager-orlandomagic,up,,v1.7.7
vnon,oncanopy,citycenter,crux,prd,us-east-1,citycenter,,vn-spa-instance-oncanopy-citycenter,up,,v0.1.0
vnon,ordering,bump5050,lyra,prd,us-east-1,bump5050,,vn-spa-instance-ordering-bump5050,up,,v1.45.0
vnon,onrefund,lloydnoblecenter,lyra,prd,us-east-1,sooners,,vn-spa-instance-onrefund-lloydnoblecenter,up,,v2.5.0
vnon,onmenumanager,example,mars,qa,us-east-1,example,,vn-spa-instance-onmenumanager-example-qa,up,,v2.20.1
vnon,onstatus,goodmandiamond,lyra,prd,us-east-1,wisconsinbadgers,,vn-spa-instance-onstatus-goodmandiamond,up,,v2.3.0
vnon,onboard,3501corporatepkwy,crux,prd,us-east-1,3501corporatepkwy,,vn-spa-instance-onboard-3501corporatepkwy,up,,v1.0.2
vnon,onstatus,nationals,lyra,prd,us-east-1,nationals,,vn-spa-instance-onstatus-nationals,up,,v2.3.0
vnon,onmenumanager,ticketmaster,ara,prd,us-east-1,ticketmaster,,vn-spa-instance-onmenumanager-ticketmaster,up,,v2.22.8
vnon,onpos,goodmandiamondfs,lyra,prd,us-east-1,wisconsinbadgers,,vn-spa-instance-onpos-goodmandiamondfs,up,,
vnon,ordering,levissuites,levy,prd,us-east-1,49ers,,vn-spa-instance-ordering-levissuites,up,,v1.43.2
vnon,ordering,newamsterdamtheatre,crux,prd,us-east-1,newamsterdamtheatre,,vn-spa-instance-ordering-newamsterdamtheatre,up,,v1.45.0
vnon,onboard,ush,hagrid,uat,us-east-1,ush,,vn-spa-instance-onboard-ush-uat,up,,
vnon,datanow,indianwellssuites,levy,prd,us-east-1,palms,,vn-spa-instance-datanow-indianwellssuites,up,,
vnon,ondevices,rmfh,lyra,prd,us-east-1,rocketmortgage,,vn-spa-instance-ondevices-rmfh,up,,v1.9.0
vnon,datanow,fiservforum,use1a,production,us-east-1,fiservforum,,vn-spa-instance-datanow-fiservforum,up,,
vnon,datanow,audifieldsuites,levy,prd,us-east-1,dcuni,,vn-spa-instance-datanow-audifieldsuites,up,,
vnon,onboard,fitzgeraldfieldhouse,lyra,prd,us-east-1,universityofpittsburgh,,vn-spa-instance-onboard-fitzgeraldfieldhouse,up,,v1.0.2
vnon,onloyalty,hou,lyra,prd,us-east-1,toyotacenter,,vn-spa-instance-onloyalty-hou,up,,v1.9.0
vnon,datanow,mcclimon,lyra,prd,us-east-1,wisconsinbadgers,,vn-spa-instance-datanow-mcclimon,up,,v1.1.0
vnon,onpos,sixflagshha,sixflags,prd,us-east-1,sixflags,,vn-spa-instance-onpos-sixflagshha,up,,v2.19.19-qs
vnon,onstatus,riotintosuites,levy,prd,us-east-1,slkc,,vn-spa-instance-onstatus-riotintosuites,up,,v1.3.1
vnon,oncanopy,statefarmsuites,levy,prd,us-east-1,atlan,,vn-spa-instance-oncanopy-statefarmsuites,up,,v0.1.0
vnon,onstatus,sacrepublicfc,ara,prd,us-east-1,sacrepublicfc,,vn-spa-instance-onstatus-sacrepublicfc,up,,v2.3.0
vnon,onpos,indymotorsuites,levy,prd,us-east-1,brick,,vn-spa-instance-onpos-indymotorsuites,up,,v1.19.8-ec
vnon,onboard,broadwayintucson,ara,prd,us-east-1,broadwayintucson,,vn-spa-instance-onboard-broadwayintucson,up,,v1.0.2
vnon,onrunner,nissanconc,lyra,prd,us-east-1,nissanstadium,,vn-spa-instance-onrunner-nissanconc,up,,v0.1.1
vnon,onstatus,roguespooniad,ara,prd,us-east-1,roguespoon,,vn-spa-instance-onstatus-roguespooniad,up,,v2.3.0
vnon,onpos,hbsfs,lyra,prd,us-east-1,universityofminnesota,,vn-spa-instance-onpos-hbsfs,up,,
vnon,onrefund,dsgpark,ara,prd,us-east-1,kse,,vn-spa-instance-onrefund-dsgpark,up,,v2.5.0
vnon,onstatus,gainbridgesuites,levy,prd,us-east-1,indy,,vn-spa-instance-onstatus-gainbridgesuites,up,,v1.3.1
vnon,onmenumanager,selleodev,mars,dev,us-east-1,selleodev,,vn-spa-instance-onmenumanager-selleodev-dev,up,,v2.24.0-17547c0
vnon,ordering,toledorocketshsfb,lyra,prd,us-east-1,universityoftoledo,,vn-spa-instance-ordering-toledorocketshsfb,up,,v1.45.0
vnon,onboard,hornetsplayers,crux,prd,us-east-1,hornets,,vn-spa-instance-onboard-hornetsplayers,up,,v1.0.2
vnon,onsuitesmanager,jackalopes,ara,prd,us-east-1,jackalopes,,vn-spa-instance-onsuitesmanager-jackalopes,up,,v1.7.7
vnon,onrunner,cms,crux,prd,us-east-1,cms,,vn-spa-instance-onrunner-cms,up,,v0.1.1
vnon,datanow,arena,mars,dev,us-east-1,arena,,vn-spa-instance-datanow-arena-dev,up,,v1.0.11-5854196
vnon,onmenumanager,choctawstadium,lyra,prd,us-east-1,choctawstadium,,vn-spa-instance-onmenumanager-choctawstadium,up,,v2.22.8
vnon,onsuitesmanager,badgers,lyra,prd,us-east-1,wisconsinbadgers,,vn-spa-instance-onsuitesmanager-badgers,up,,v1.7.7
vnon,datanow,bms,crux,prd,us-east-1,bms,,vn-spa-instance-datanow-bms,up,,v1.1.0
vnon,datanow,sooners,lyra,prd,us-east-1,sooners,,vn-spa-instance-datanow-sooners,up,,v1.1.0
vnon,ondevices,xcelsuites,levy,prd,us-east-1,wild,,vn-spa-instance-ondevices-xcelsuites,up,,v1.9.0
vnon,onpos,dhspfs,ara,prd,us-east-1,dhsp,,vn-spa-instance-onpos-dhspfs,up,,
vnon,oncanopy,lvballparksuites,levy,prd,us-east-1,vegas,,vn-spa-instance-oncanopy-lvballparksuites,up,,v0.1.0
vnon,onstatus,lafc,ara,prd,us-east-1,lafc,,vn-spa-instance-onstatus-lafc,up,,v2.3.0
vnon,onrunner,americanairlines,crux,prd,us-east-1,americanairlines,,vn-spa-instance-onrunner-americanairlines,up,,v0.1.1
vnon,onsuitesmanager,artsquest,crux,prd,us-east-1,artsquest,,vn-spa-instance-onsuitesmanager-artsquest,up,,v1.7.7
vnon,onrunner,baylorballpark,crux,prd,us-east-1,bayloruniversity,,vn-spa-instance-onrunner-baylorballpark,up,,v0.1.1
vnon,onsuitesmanager,elevy,mars,uat,us-east-1,elevy,,vn-spa-instance-onsuitesmanager-elevy-uat,up,,
vnon,onsuitesmanager,soonersloge,lyra,prd,us-east-1,sooners,,vn-spa-instance-onsuitesmanager-soonersloge,up,,v1.7.7
vnon,onrefund,spartanstadium,lyra,prd,us-east-1,michiganstate,,vn-spa-instance-onrefund-spartanstadium,up,,v2.5.0
vnon,ondevices,wavefc,ara,prd,us-east-1,sandiegostate,,vn-spa-instance-ondevices-wavefc,up,,v1.9.0
vnon,onloyalty,columbuscrew,lyra,prd,us-east-1,columbuscrew,,vn-spa-instance-onloyalty-columbuscrew,up,,v1.9.0
vnon,onrefund,mjs2pre,crux,prd,us-east-1,monsterjam,,vn-spa-instance-onrefund-mjs2pre,up,,v2.5.0
vnon,onpos,peoriachiefs,lyra,prd,us-east-1,peoriachiefs,,vn-spa-instance-onpos-peoriachiefs,up,,v2.25.11-qs
vnon,onpos,maverikcenterfs,ara,prd,us-east-1,maverikcenter,,vn-spa-instance-onpos-maverikcenterfs,up,,
vnon,onpos,procedure001,lyra,prd,us-east-1,procedure001,,vn-spa-instance-onpos-procedure001,up,,v2.25.11-qs
vnon,onrefund,nhmssuites,levy,prd,us-east-1,nhms,,vn-spa-instance-onrefund-nhmssuites,up,,v2.4.11
vnon,onsuitesmanager,samissions,lyra,prd,us-east-1,samissions,,vn-spa-instance-onsuitesmanager-samissions,up,,v1.7.7
vnon,onrefund,georgiadogs,crux,prd,us-east-1,georgiadogs,,vn-spa-instance-onrefund-georgiadogs,up,,v2.5.0
vnon,ondevices,cajundome,crux,prd,us-east-1,cajundome,,vn-spa-instance-ondevices-cajundome,up,,v1.9.0
vnon,onstatus,mjspre2022,crux,prd,us-east-1,monsterjam,,vn-spa-instance-onstatus-mjspre2022,up,,v2.3.0
vnon,datanow,sdpadres,ara,prd,us-east-1,sdpadres,,vn-spa-instance-datanow-sdpadres,up,,v1.1.0
vnon,datanow,providenceparksuites,levy,prd,us-east-1,tmbrs,,vn-spa-instance-datanow-providenceparksuites,up,,
vnon,onsuitesmanager,levissuites,mars,uat,us-east-1,49ers,,vn-spa-instance-onsuitesmanager-levissuites-uat,up,,
vnon,onmenumanager,budwalton,lyra,prd,us-east-1,universityofarkansas,,vn-spa-instance-onmenumanager-budwalton,up,,v2.22.8
vnon,ondevices,indianwellssuites,levy,prd,us-east-1,palms,,vn-spa-instance-ondevices-indianwellssuites,up,,v1.9.0
vnon,onpos,orpheumtheatre,lyra,prd,us-east-1,baaorpheum,,vn-spa-instance-onpos-orpheumtheatre,up,,v2.25.11-qs
vnon,ondevices,toyotacenter,lyra,prd,us-east-1,toyotacenter,,vn-spa-instance-ondevices-toyotacenter,up,,v1.9.0
vnon,onrunner,peterseneventscenter,lyra,prd,us-east-1,universityofpittsburgh,,vn-spa-instance-onrunner-peterseneventscenter,up,,v0.1.1
vnon,ordering,ugacolisum,crux,prd,us-east-1,georgiadogs,,vn-spa-instance-ordering-ugacolisum,up,,v1.45.0
vnon,datanow,gra,use1a,production,us-east-1,gra,,vn-spa-instance-datanow-gra,up,,
vnon,onstatus,sixflags,nitro,dev,us-east-1,sixflags,,vn-spa-instance-onstatus-sixflags-dev,up,,
vnon,onstatus,mpac,lyra,prd,us-east-1,baamilwaukee,,vn-spa-instance-onstatus-mpac,up,,v2.3.0
vnon,onpos,arenafs,mars,qa,us-east-1,arena,,vn-spa-instance-onpos-arenafs-qa,up,,v1.33.1-fs
vnon,onpos,meadowlandsfs,mars,dev,us-east-1,meadowlands,,vn-spa-instance-onpos-meadowlandsfs-dev,up,,v2.19.0-qs
vnon,onmenumanager,indianwellssuites,levy,prd,us-east-1,palms,,vn-spa-instance-onmenumanager-indianwellssuites,up,,v2.22.8
vnon,datanow,feldmonsterjam,crux,prd,us-east-1,monsterjam,,vn-spa-instance-datanow-feldmonsterjam,up,,v1.1.0
vnon,onboard,rowdies,crux,prd,us-east-1,allangcharsp,,vn-spa-instance-onboard-rowdies,up,,v1.0.2
vnon,onrunner,spartanstadium,lyra,prd,us-east-1,michiganstate,,vn-spa-instance-onrunner-spartanstadium,up,,v0.1.1
vnon,onstatus,byuconcessionssfh,ara,prd,us-east-1,byu,,vn-spa-instance-onstatus-byuconcessionssfh,up,,v2.3.0
vnon,onloyalty,nationals,lyra,prd,us-east-1,nationals,,vn-spa-instance-onloyalty-nationals,up,,v1.9.0
vnon,datanow,tamubaseballsuites,levy,prd,us-east-1,tamus,,vn-spa-instance-datanow-tamubaseballsuites,up,,
vnon,datanow,mclanestadium,crux,prd,us-east-1,bayloruniversity,,vn-spa-instance-datanow-mclanestadium,up,,v1.1.0
vnon,oncanopy,eugeneemeralds,ara,prd,us-east-1,eugeneemeralds,,vn-spa-instance-oncanopy-eugeneemeralds,up,,v0.1.0
vnon,onmenumanager,angelofthewindsarena,ara,prd,us-east-1,angelofthewindsarena,,vn-spa-instance-onmenumanager-angelofthewindsarena,up,,v2.22.8
vnon,onboard,sacrepublicfc,ara,prd,us-east-1,sacrepublicfc,,vn-spa-instance-onboard-sacrepublicfc,up,,v1.0.2
vnon,onstatus,wdw,avatar,stg,us-east-1,wdw_fit,,vn-spa-instance-onstatus-wdw-stg,up,,
vnon,onpos,rays,crux,prd,us-east-1,tbrays,,vn-spa-instance-onpos-rays,up,,v2.25.11-qs
vnon,onmenumanager,oregonstate,ara,prd,us-east-1,oregonstate,,vn-spa-instance-onmenumanager-oregonstate,up,,v2.22.8
vnon,onmenumanager,aaasuites,levy,prd,us-east-1,aaa,,vn-spa-instance-onmenumanager-aaasuites,up,,v2.22.8
vnon,onloyalty,staplescenter,ara,prd,us-east-1,staplescenter,,vn-spa-instance-onloyalty-staplescenter,up,,v1.9.0
vnon,onloyalty,waterworldcolorado,ara,prd,us-east-1,waterworld,,vn-spa-instance-onloyalty-waterworldcolorado,up,,v1.9.0
vnon,datanow,orlandomagic,crux,prd,us-east-1,magic,,vn-spa-instance-datanow-orlandomagic,up,,v1.1.0
vnon,onstatus,orpheumtheatre,lyra,prd,us-east-1,baaorpheum,,vn-spa-instance-onstatus-orpheumtheatre,up,,v2.3.0
vnon,onstatus,tmobilecentersuites,levy,prd,us-east-1,sprnt,,vn-spa-instance-onstatus-tmobilecentersuites,up,,v1.3.1
vnon,onrefund,possandbox,mars,qa,us-east-1,possandbox,,vn-spa-instance-onrefund-possandbox-qa,up,,v2.4.6
vnon,ordering,roguespoonaus,ara,prd,us-east-1,roguespoon,,vn-spa-instance-ordering-roguespoonaus,up,,v1.45.0
vnon,onrunner,example,mars,qa,us-east-1,example,,vn-spa-instance-onrunner-example-qa,up,,v0.1.1
vnon,ordering,universalorlando,hagrid,uat,us-east-1,universal,,vn-spa-instance-ordering-universalorlando-uat,up,,v1.23.3
vnon,onmenumanager,americanairlines,crux,prd,us-east-1,americanairlines,,vn-spa-instance-onmenumanager-americanairlines,up,,v2.22.8
vnon,oncanopy,tmobilecentersuites,levy,prd,us-east-1,sprnt,,vn-spa-instance-oncanopy-tmobilecentersuites,up,,v0.1.0
vnon,onsuitesmanager,nowarenasuites,levy,prd,us-east-1,searc,,vn-spa-instance-onsuitesmanager-nowarenasuites,up,,v1.7.7
vnon,onmenumanager,samuelfriedman,crux,prd,us-east-1,samuelfriedman,,vn-spa-instance-onmenumanager-samuelfriedman,up,,v2.22.8
vnon,onstatus,opconventioncenter,lyra,prd,us-east-1,opconventioncenter,,vn-spa-instance-onstatus-opconventioncenter,up,,v2.3.0
vnon,onrefund,blackhawks,lyra,prd,us-east-1,chicagobulls,,vn-spa-instance-onrefund-blackhawks,up,,v2.5.0
vnon,oncanopy,marlins,crux,prd,us-east-1,marlins,,vn-spa-instance-oncanopy-marlins,up,,v0.1.0
vnon,onpos,bswasuites,levy,prd,us-east-1,bswa,,vn-spa-instance-onpos-bswasuites,up,,v1.19.8-ec
vnon,onrunner,searscentre,lyra,prd,us-east-1,searscentre,,vn-spa-instance-onrunner-searscentre,up,,v0.1.1
vnon,onstatus,ticketmaster,ara,prd,us-east-1,ticketmaster,,vn-spa-instance-onstatus-ticketmaster,up,,v2.3.0
vnon,onrefund,audifieldsuites,levy,prd,us-east-1,dcuni,,vn-spa-instance-onrefund-audifieldsuites,up,,v2.4.11
